Record Id,Record Id,Search Name,Srch Created,Type of Case,Subject,Case Mgr,Primary Law Firm,Search Stage,Search Failed Date,K Date,Hours Reported,Source,Division,NOS,Clone?,Billing Date,Last Billed Date
zcrm_1936942000114134100,,Energy Industry - SR - MS,3-Feb-22,Contract,Energy,Susanna Ryan,Duane Morris LLP,Search Terminated,18-Feb-22,,,Inbound,Patent,,FALSE,,
zcrm_1936942000114085396,,Export Administrative Regulations - AP,3-Feb-22,Unfiled,Regulatory,Amy Perkins,Bruce A. Fields APC,Search Terminated,9-Feb-22,,,Inbound,Expansion,,FALSE,,
zcrm_1936942000113956500,,NIL rules in college athletics -AP,2-Feb-22,Antitrust,Consumer Business,Amy Perkins,Fox Rothschild,Search Terminated,13-Oct-22,,,Outbound,Expansion,410 Anti-Trust,FALSE,,
zcrm_1936942000113930108,,Child Resistant Container (Patent Infringement/ Inequitable Conduct) - CP - MS,2-Feb-22,Intellectual Property,Containers and Packaging,Christopher Park,Frederic M Douglas Law Offices,Search Terminated,16-Mar-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000113891119,,Child Resistant Container (Damages) - CP,2-Feb-22,Intellectual Property,Containers and Packaging,Christopher Park,Frederic M Douglas Law Offices,Search Terminated,16-Mar-22,,,Outbound,Patent,830 Patent,TRUE,,
zcrm_1936942000113879446,,Ladder Engineer- KMP,2-Feb-22,Intellectual Property,Industrial /Mechanical Design of Consumer Products,Kara Magid,"Rimon, P.C.",Search Terminated,8-Jun-22,,,Inbound,Patent,,FALSE,,
zcrm_1936942000113862576,,Automotive Infotainment System Defects - AP,2-Feb-22,Tort,Transportation,Amy Perkins,Berger & Montague PC,Search Terminated,7-Jun-22,,,Outbound,Expansion,385 Prop. Damage Prod. Liability,FALSE,,
zcrm_1936942000113759097,,Workforce Discrimination Investigation - AP,1-Feb-22,Tort,Human Resources,Amy Perkins,"Workman Law Firm, PC",Search Terminated,8-Feb-22,,,Outbound,Expansion,442 Civil Rights: Jobs,FALSE,,
zcrm_1936942000113743327,,Computer Voice Technology - SR - MS,1-Feb-22,Intellectual Property,Technology,Susanna Ryan,Wilson Sonsini Goodrich & Rosati PC,Search Terminated,2-Mar-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000113657171,,Retail and/or Non-Grocery Item Consumer Pricing - AP,31-Jan-22,Class Action,Consumer Business,Amy Perkins,Miller Nash Graham & Dunn LLP,Search Terminated,22-Sep-22,,,Outbound,Expansion,380 Personal Property: Other,FALSE,,
zcrm_1936942000113552310,,X-ray Powder Diffractions - SR - MS,28-Jan-22,Intellectual Property,Pharmaceuticals,Susanna Ryan,Locke Lord LLP,Search Terminated,11-Feb-22,,,Inbound,Patent,830 Patent,FALSE,,
zcrm_1936942000113511795,,Multi-Input Time Clock - SR,28-Jan-22,Intellectual Property,Industrial /Mechanical Design of Consumer Products,Susanna Ryan,MacCord Mason,Search Terminated,19-Dec-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000113511705,,Higher Education Administrator - AP,28-Jan-22,Contract,Financial,Amy Perkins,Willkie Farr & Gallagher LLP,Search Terminated,8-Mar-23,,,Outbound,Expansion,160 Stockholder Suits,FALSE,,
zcrm_1936942000113480442,,Container Lid Assembly - SR - MS,27-Jan-22,Intellectual Property,Containers and Packaging,Susanna Ryan,King & Spalding LLP,Search Terminated,4-Jan-23,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000113358573,,Shoe Trademark - SR,26-Jan-22,Intellectual Property,Consumer Business,Susanna Ryan,Hodgson Russ,Search Terminated,6-Apr-22,,,Outbound,Patent,,FALSE,,
zcrm_1936942000113303014,,Defining and Processing Aggregate Data- KMP - MS,26-Jan-22,Intellectual Property,Technology,Kara Magid,Bunsow De Mory LLP,Search Terminated,31-Aug-22,,,Outbound,Patent,,FALSE,,
zcrm_1936942000113265361,,Gravity Fed Filter ITC - CP,26-Jan-22,Intellectual Property,Industrial /Mechanical Design of Consumer Products,Christopher Park,Sterne Kessler Goldstein & Fox P.L.L.C.,Search Terminated,21-Mar-22,,,Outbound,Patent,ITC Intl Trade Commn,FALSE,,
zcrm_1936942000113195375,,Wig Grip Apparatus - SR,25-Jan-22,Intellectual Property,Industrial /Mechanical Design of Consumer Products,Susanna Ryan,Johnson Legal,Search Terminated,12-Aug-22,,,Outbound,Patent,,FALSE,,
zcrm_1936942000113195278,,Manual Cleaning Instrument - SR - MS,25-Jan-22,Intellectual Property,Industrial /Mechanical Design of Consumer Products,Susanna Ryan,Johnson Legal,Search Terminated,20-Sep-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000113065523,,Hidden Insurance Fees -Conjoint Analysis - AP,24-Jan-22,Class Action,Insurance,Amy Perkins,Gutride Safier LLP,Search Terminated,19-Apr-22,,,Outbound,Expansion,370 Other Fraud or Truth in Lending,TRUE,,
zcrm_1936942000113064128,,Manufacturing - Dental Appliance - SR - MS,24-Jan-22,Intellectual Property,Medical,Susanna Ryan,Cooley LLP,Search Terminated,3-May-22,,,Inbound,Patent,,TRUE,,
zcrm_1936942000112991390,,Signal Receiver - CP,21-Jan-22,Intellectual Property,Telecommunications,Christopher Park,"Leydig, Voit & Mayer, Ltd.",Search Terminated,1-Feb-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000112991100,,Arthroplasty Tools - SR,21-Jan-22,Intellectual Property,Medical,Susanna Ryan,Haynes and Boone LLP,Search Terminated,24-Jan-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000112396911,,Sports Team Identification - AP,18-Jan-22,Class Action,Consumer Business,Amy Perkins,"Evan Spencer, Attorney at Law",Search Terminated,22-Sep-22,,,Inbound,Expansion,470 Racketeer/Corrupt Organizations,FALSE,,
zcrm_1936942000112225007,,Cellphone Theft Alarm (Damages) - CP,13-Jan-22,Intellectual Property,Telecommunications,Christopher Park,Egozi & Bennett,Search Terminated,2-Mar-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000112195317,,Company Stake - SR,14-Jan-22,Contract,Financial,Susanna Ryan,Loeb & Loeb LLP,Search Terminated,12-Apr-22,,,Inbound,Patent,,FALSE,,
zcrm_1936942000111998270,,Online Literacy System 2 - SR,12-Jan-22,Intellectual Property,Technology,Susanna Ryan,Paul Weiss Rifkind Wharton & Garrison LLP,Search Terminated,8-Apr-22,,,Outbound,Patent,830 Patent,TRUE,,
zcrm_1936942000111898688,,Particle Filtering - SR - MS,11-Jan-22,Intellectual Property,Telecommunications,Susanna Ryan,McGuire Woods LLP,Search Terminated,17-May-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000111799052,,Hotel Management Contract - KME,11-Jan-22,Contract,Consumer Business,Kara Magid,Lorona Mead PLC,Search Terminated,2-May-22,,,Outbound,Expansion,190 Contract: Other,FALSE,,
zcrm_1936942000111652120,,Business Classifications - Damages - AP,10-Jan-22,Contract,Consumer Business,Amy Perkins,Campbell Partners,Search Terminated,18-Apr-22,,,Inbound,Expansion,STA State Case,TRUE,,
zcrm_1936942000111573461,,Sleep Disorder (Clinician) - CP - MS,10-Jan-22,Intellectual Property,Medical,Christopher Park,Winston & Strawn LLP,Search Terminated,8-Jun-22,,,Inbound,Patent,,FALSE,,
zcrm_1936942000111573249,,Hydrogen Infused Water Beverages - AP,10-Jan-22,Contract,Food/Beverage,Amy Perkins,Saunders Walsh & Beard,Search Terminated,9-Mar-22,,,Outbound,Expansion,190 Contract: Other,FALSE,,
zcrm_1936942000111491959,,Metal Fabrication Compliance - AP,7-Jan-22,Contract,Building and Construction,Amy Perkins,Mancini Shenk LLP,Search Terminated,7-Feb-22,,,Outbound,Expansion,190 Contract: Other,FALSE,,
zcrm_1936942000111481311,,Sleep Disorder (Formulations) - CP - MS,10-Jan-22,Intellectual Property,Pharmaceuticals,Christopher Park,Winston & Strawn LLP,Search Terminated,3-Jun-22,,,Inbound,Patent,,TRUE,,
zcrm_1936942000109160426,,Synthetic Hair Packaging - SR,22-Dec-21,Intellectual Property,Industrial /Mechanical Design of Consumer Products,Susanna Ryan,Perkins Coie LLP,Search Terminated,14-Jan-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000109087092,,Invega Trinza (paliperidone palmitate) - Clinician -CP - MS,22-Dec-21,Intellectual Property,Medical,Christopher Park,Katten Muchin Rosenman,Search Terminated,31-Jan-22,,,Inbound,Patent,830 Patent,TRUE,,
zcrm_1936942000108907055,,Motor Brush Monitoring II - CP - MS,21-Dec-21,Intellectual Property,Electro Mechanical Design,Christopher Park,"Carlson, Caspers, Vandenburgh & Lindquist, PA",Search Terminated,24-Feb-22,,,Inbound,Patent,,FALSE,,
zcrm_1936942000108881410,,Mobility Equipment - Rehabilitative Physical Therapist - AP,21-Dec-21,Tort,Medical,Amy Perkins,Ericksen Arbuthnot,Search Terminated,4-Jan-22,,,Inbound,Expansion,,FALSE,,
zcrm_1936942000108766074,,Stem Cell Treatments - CP,20-Dec-21,Intellectual Property,Biotechnology,Christopher Park,Friedman Suder & Cooke,Search Terminated,15-Jun-22,,,Inbound,Patent,830 Patent,FALSE,,
zcrm_1936942000108468467,,Organic Milk- KME,20-Dec-21,Contract,Food/Beverage,Kara Magid,Stoel Rives LLP,Search Terminated,11-May-22,,,Outbound,Expansion,190 Contract: Other,FALSE,,
zcrm_1936942000108381062,,Over The Air Firmware - SR - MS,16-Dec-21,Intellectual Property,Technology,Susanna Ryan,Skiermont Derby,Search Terminated,1-Feb-23,,,Inbound,Patent,830 Patent,FALSE,,
zcrm_1936942000108187454,,Telephony Security - AP,15-Dec-21,Contract,Telecommunications,Amy Perkins,Herbert Smith Freehills,Search Terminated,18-Mar-22,,,Outbound,Expansion,190 Contract: Other,FALSE,,
zcrm_1936942000108174643,,Body Belt - CP,15-Dec-21,Intellectual Property,Building and Construction,Christopher Park,Bond Schoeneck & King,Search Terminated,19-Jan-22,,,Inbound,Patent,,FALSE,,
zcrm_1936942000108168001,,Engine Components - CP - MS,15-Dec-21,Class Action,Transportation,Christopher Park,Kantrowitz Goldhamer & Graifman PC,Search Terminated,21-Dec-21,,,Inbound,Patent,,FALSE,,
zcrm_1936942000108156298,,Mobility Equipment Business Practices - AP,15-Dec-21,Tort,Medical,Amy Perkins,Ericksen Arbuthnot,Search Terminated,5-Jan-22,,,Inbound,Expansion,,FALSE,,
zcrm_1936942000108085391,,HVAC Building Control System - SR,14-Dec-21,Intellectual Property,Building and Construction,Susanna Ryan,Sheridan Ross P.C.,Search Terminated,7-Feb-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000107986497,,Gratuity Managing - SR,14-Dec-21,Intellectual Property,Technology,Susanna Ryan,Lewis Brisbois Bisgaard & Smith LLP,Search Terminated,3-Feb-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000107818156,,Bell Peppers Pricing - AP,13-Dec-21,Contract,Agriculture,Amy Perkins,White & Twombly PA,Search Terminated,18-Jan-22,,,Inbound,Expansion,STA State Case,FALSE,,
zcrm_1936942000107678001,,Home Remodeling - SR - MS,10-Dec-21,Intellectual Property,Consumer Business,Susanna Ryan,Lauletta Birnbaum,Search Terminated,5-Jan-22,,,Inbound,Patent,,FALSE,,
zcrm_1936942000107645094,,Streaming Delivery - SR - MS,9-Dec-21,Intellectual Property,Telecommunications,Susanna Ryan,Fenwick & West LLP,Search Terminated,16-Sep-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000107589584,,Film Tax Credits- KME,9-Dec-21,Contract,Financial,Kara Magid,"Isaacman, Kaufman, Painter, Lowy & Zucker P.C.",Search Terminated,22-Jun-22,,,Outbound,Expansion,190 Contract: Other,FALSE,,
zcrm_1936942000107582106,,Passport RFID IV- (Invalidity) CP,9-Dec-21,Intellectual Property,Technology,Christopher Park,Armstrong Teasdale,Search Terminated,17-Dec-21,,,Inbound,Patent,,TRUE,,
zcrm_1936942000107359179,,Ibrance (palbociclib) Formulations - CP - MS,7-Dec-21,Intellectual Property,Pharmaceuticals,Christopher Park,"Carlson, Caspers, Vandenburgh & Lindquist, PA",Search Terminated,13-Apr-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000107347336,,Food Service Industry- KMP,7-Dec-21,Tort,Human Resources,Kara Magid,Barton LLP,Search Terminated,11-Mar-22,,,Inbound,Patent,,FALSE,,
zcrm_1936942000107106650,,Inherent Diminished Value (IDV) - AP,3-Dec-21,Class Action,Transportation,Amy Perkins,Forrest LaMothe Mazow McCullough Yasi & Yasi PC,Search Terminated,4-Mar-22,,,Inbound,Expansion,STA State Case,FALSE,,
zcrm_1936942000107074087,,Copyright Source Code - KMP,3-Dec-21,Intellectual Property,Technology,Kara Magid,Blank Rome LLP,Search Terminated,14-Nov-22,,,Inbound,Patent,,FALSE,,
zcrm_1936942000106981331,,FDA - SR,2-Dec-21,Class Action,Pharmaceuticals,Susanna Ryan,"Cipriani & Werner, P.C.",Search Terminated,14-Jan-22,,,Inbound,Patent,,FALSE,,
zcrm_1936942000106790908,,HVAC Installation - AP,1-Dec-21,Tort,Building and Construction,Amy Perkins,"Clayton O'Donnell, PLLC",Search Terminated,10-May-22,,,Outbound,Expansion,385 Prop. Damage Prod. Liability,FALSE,,
zcrm_1936942000106729012,,Gym Equipment Designer - CP,30-Nov-21,Intellectual Property,Industrial /Mechanical Design of Consumer Products,Christopher Park,Foley & Lardner LLP,Search Terminated,31-Jan-22,,,Outbound,Patent,,FALSE,,
zcrm_1936942000106583026,,Boat Covers - CP,6-Dec-21,Intellectual Property,Transportation,Christopher Park,Erickson Kernell Derusseau & Kleypas,Search Terminated,22-Dec-21,,,Inbound,Patent,830 Patent,FALSE,,
zcrm_1936942000106582155,,Wire Transfer Security - AP,29-Nov-21,Tort,Technology,Amy Perkins,Squire Patton Boggs,Search Terminated,14-Mar-22,,,Outbound,Expansion,370 Other Fraud or Truth in Lending,FALSE,,
zcrm_1936942000106375496,,Shingles Risk - AP,29-Nov-21,Tort,Medical,Amy Perkins,Ross Feller Casey LLP,Search Terminated,13-Dec-21,,,Inbound,Expansion,,FALSE,,
zcrm_1936942000106188027,,E. Coli AR - SR,24-Nov-21,Tort,Food/Beverage,Susanna Ryan,Friday Eldredge & Clark LLP,Search Terminated,25-Jul-22,,,Outbound,Patent,,FALSE,,
zcrm_1936942000106177477,,Karaoke Platform Copyright- KMP,24-Nov-21,Intellectual Property,Consumer Business,Kara Magid,Barton LLP,Search Terminated,2-Dec-22,,,Outbound,Patent,820 Copyright,FALSE,,
zcrm_1936942000106097155,,Insulin Pricing - AP,23-Nov-21,Criminal,Pharmaceuticals,Amy Perkins,Armas Bertran Pieri,Search Terminated,18-Apr-22,,,Inbound,Expansion,470 Racketeer/Corrupt Organizations,FALSE,,
zcrm_1936942000105752550,,Hidden Insurance Fees - AP,22-Nov-21,Class Action,Insurance,Amy Perkins,Gutride Safier LLP,Search Terminated,27-Feb-23,,,Outbound,Expansion,370 Other Fraud or Truth in Lending,FALSE,,
zcrm_1936942000105258028,,Tug-Barge Operations - AP,16-Nov-21,Tort,Transportation,Amy Perkins,Yost & Baill LLP,Search Terminated,17-Jan-22,,,Outbound,Expansion,380 Personal Property: Other,FALSE,,
zcrm_1936942000104920860,,Banking Aggregation - AP,12-Nov-21,Class Action,Financial,Amy Perkins,Robins Kaplan LLP,Search Terminated,31-Mar-22,,,Outbound,Expansion,890 Other Statutory Actions,FALSE,,
zcrm_1936942000104920773,,Banking UX -AP,12-Nov-21,Class Action,Financial,Amy Perkins,Robins Kaplan LLP,Search Terminated,23-Aug-22,,,Outbound,Expansion,890 Other Statutory Actions,FALSE,,
zcrm_1936942000104760094,,Luxury Authentication - SR,11-Nov-21,Intellectual Property,Consumer Business,Susanna Ryan,Faegre Drinker,Search Terminated,1-Feb-22,,,Inbound,Patent,,FALSE,,
zcrm_1936942000104706082,,Apple iOS Software - AP,10-Nov-21,Class Action,Telecommunications,Amy Perkins,Oved & Oved,Search Terminated,29-Mar-22,,,Outbound,Expansion,370 Other Fraud or Truth in Lending,FALSE,,
zcrm_1936942000104523005,,"Vehicle Tag, Title, and Registration Fees- KENTUCKY- KME",9-Nov-21,Class Action,Insurance,Kara Magid,Normand Law PLLC,Search Terminated,10-Jan-22,,,Outbound,Expansion,110 Insurance,FALSE,,
zcrm_1936942000104500021,,"Vehicle Tag, Title, and Registration Fees- MINNESOTA- KME",9-Nov-21,Class Action,Insurance,Kara Magid,Normand Law PLLC,Search Terminated,11-Jan-22,,,Outbound,Expansion,,TRUE,,
zcrm_1936942000104167003,,Lenticular Lens Array - SR - MS,4-Nov-21,Intellectual Property,Industrial /Mechanical Design of Consumer Products,Susanna Ryan,Munck Wilson Mandala LLP,Search Terminated,12-Nov-21,,,Inbound,Patent,,FALSE,,
zcrm_1936942000104135117,,Sports Team Insurance (Off-Shore Insurance Captives) - AP,4-Nov-21,Class Action,Consumer Business,Amy Perkins,"Clausen Miller, P.C.",Search Terminated,2-Dec-22,,,Outbound,Expansion,470 Racketeer/Corrupt Organizations,FALSE,,
zcrm_1936942000104098254,,URGENT Movement Tracker - SR,3-Nov-21,Intellectual Property,Industrial /Mechanical Design of Consumer Products,Susanna Ryan,McCathern Law Firm,Search Terminated,6-Apr-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000104079891,,Regulatory Affairs - REMS - AP,3-Nov-21,Antitrust,Pharmaceuticals,Amy Perkins,Labaton Sucharow LLP,Search Terminated,31-Mar-22,,,Outbound,Expansion,410 Anti-Trust,FALSE,,
zcrm_1936942000104065473,,Dye Diagnostic (2nd Expert) - CP,5-Nov-21,Intellectual Property,Pharmaceuticals,Christopher Park,Taft Stettinius & Hollister LLP,Search Terminated,17-Dec-21,,,Inbound,Patent,,TRUE,,
zcrm_1936942000104051564,,Wound Management Device - OR Nurse - CP,5-Nov-21,Intellectual Property,Medical,Christopher Park,Neal Gerber & Eisenberg LLP,Search Terminated,13-Jan-22,,,Inbound,Patent,,TRUE,,
zcrm_1936942000103914024,,Audio Signal Processing - CP,2-Nov-21,Intellectual Property,Technology,Christopher Park,Neal Gerber & Eisenberg LLP,Search Terminated,17-Nov-21,,,Inbound,Patent,830 Patent,FALSE,,
zcrm_1936942000103837000,,Automotive Heat Shield - CP - MS,2-Nov-21,Intellectual Property,Transportation,Christopher Park,Emerson Thomson Bennett,Search Terminated,27-Dec-21,,,Inbound,Patent,830 Patent,FALSE,,
zcrm_1936942000103733535,,Dental Management Misappropriation - AP,1-Nov-21,Tort,Medical,Amy Perkins,Bannister & Wyatt,Search Terminated,24-Jan-22,,,Outbound,Expansion,190 Contract: Other,FALSE,,
zcrm_1936942000103333081,,Flexible Furniture Design - SR - CT/AP,27-Oct-21,Intellectual Property,Industrial /Mechanical Design of Consumer Products,Susanna Ryan,Dorsey & Whitney LLP,Search Terminated,9-Dec-21,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000103319259,,Wirtgen - Controlling Engine Speed - SR - MS,27-Oct-21,Intellectual Property,Building and Construction,Susanna Ryan,Patterson Intellectual Property Law,Search Terminated,29-Nov-21,,,Inbound,Patent,,FALSE,,
zcrm_1936942000103234116,,Laundry Detergent Pods - CP - MS,26-Oct-21,Intellectual Property,Chemicals - Nonpharmaceuticals,Christopher Park,"Barclay Damon, LLC",Search Terminated,13-Jan-22,,,Inbound,Patent,,FALSE,,
zcrm_1936942000103234041,,Orthopedic Surgery Tables - CP,26-Oct-21,Intellectual Property,Medical,Christopher Park,"Barclay Damon, LLC",Search Terminated,12-Jan-22,,,Inbound,Patent,830 Patent,FALSE,,
zcrm_1936942000103196022,,Anemia Prevention (Hematologist) - CP - MS,26-Oct-21,Intellectual Property,Medical,Christopher Park,Wilmer Cutler Pickering Hale and Dorr LLP,Search Terminated,7-Apr-22,,,Outbound,Patent,830 Patent,TRUE,,
zcrm_1936942000103100326,,Anemia Prevention (Nephrologist) - CP - MS,25-Oct-21,Intellectual Property,Medical,Christopher Park,Wilmer Cutler Pickering Hale and Dorr LLP,Search Terminated,7-Apr-22,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000103051190,,Contaminated Pet Food- KME,25-Oct-21,Class Action,Food/Beverage,Kara Magid,Levin Sedran & Berman LLP,Search Terminated,10-Feb-23,,,Outbound,Expansion,245 Tort Product Liability,FALSE,,
zcrm_1936942000102969079,,Excavator Standards - AP,22-Oct-21,Tort,Building and Construction,Amy Perkins,Cozen O'Connor,Search Terminated,16-Dec-21,,,Inbound,Expansion,380 Personal Property: Other,FALSE,,
zcrm_1936942000102949374,,AR / VR Historian 3rd - CP - MS,22-Oct-21,Unfiled,Technology,Christopher Park,Sterne Kessler Goldstein & Fox P.L.L.C.,Search Terminated,9-Dec-21,,,Inbound,Patent,,TRUE,,30-Sep-21
zcrm_1936942000102801027,,Breast Pump - Lactation Consulting Expert - CP - MS,21-Oct-21,Intellectual Property,Medical,Christopher Park,Dunlap Bennett & Ludwig PLLC,Search Terminated,5-Jan-22,,,Outbound,Patent,,TRUE,,
zcrm_1936942000102756295,,Reduced Coenzyme Method - CP - MS,21-Oct-21,Intellectual Property,Chemicals - Nonpharmaceuticals,Christopher Park,Carter Ledyard & Milburn,Search Terminated,22-Nov-21,,,Outbound,Patent,830 Patent,FALSE,,
zcrm_1936942000102645010,,Ethanol Trading Prices Antitrust - AP,20-Oct-21,Antitrust,Energy,Amy Perkins,Lovell Stewart Halebian Jacobson LLP,Search Terminated,8-Dec-21,,,Outbound,Expansion,410 Anti-Trust,FALSE,,
